2011-05-23,8060.04
2011-05-20,8029.48
2011-05-19,8029.53
2011-05-18,8057.24
2011-05-17,8090.86
2011-05-16,8073.52
2011-05-13,8038.03
2011-05-12,8037.96
2011-05-11,8055.78
2011-05-10,8109.03
2011-05-09,8101.8
2011-05-06,8024.27
2011-05-05,8025.2
2011-05-04,8036.83
2011-05-03,8055.24
2011-05-02,8048.09
2011-04-29,8022.91
2011-04-28,8032.95
2011-04-27,8046.71
2011-04-26,8060.51
2011-04-25,8046.73
2011-04-22,8036.9
2011-04-21,8044.11
2011-04-20,8046.79
2011-04-19,8055.05
2011-04-18,8053.55
2011-04-15,8047.37
2011-04-14,8046.89
2011-04-13,8039.98
2011-04-12,8032.44
2011-04-11,8046.67
2011-04-08,8049.4
2011-04-07,8049.96
2011-04-06,8048.55
2011-04-05,8039.18
2011-04-04,8033.55
2011-04-01,8043.69
2011-03-31,8048.86
2011-03-30,8058.89
2011-03-29,8083.73
2011-03-28,8078.74
2011-03-25,8047.77
2011-03-24,8046.18
2011-03-23,8037.63
2011-03-22,8031.37
2011-03-21,8038.05
2011-03-18,8050.2
2011-03-17,8055.79
2011-03-16,8031.25
2011-03-15,7976.8
2011-03-14,8003.52
2011-03-11,8054.21
2011-03-10,8056.18
2011-03-09,8048.9
2011-03-08,8038.92
2011-03-07,8046.97
2011-03-04,8050.49
2011-03-03,8052.0
2011-03-02,8052.84
2011-03-01,8051.03
2011-02-28,8051.1
2011-02-25,8049.21
2011-02-24,8045.36
2011-02-23,8050.22
2011-02-22,8056.33
2011-02-21,8059.67
2011-02-18,8052.63
2011-02-17,8053.79
2011-02-16,8052.76
2011-02-15,8047.19
2011-02-14,8045.56
2011-02-11,8058.66
2011-02-10,8058.39
2011-02-09,8057.65
2011-02-08,8064.34
2011-02-07,8071.76
2011-02-04,8057.7
2011-02-03,8059.47
2011-02-02,8060.29
2011-02-01,8065.93
2011-01-31,8067.44
2011-01-28,8058.45
2011-01-27,8062.29
2011-01-26,8066.99
2011-01-25,8070.08
2011-01-24,8074.27
2011-01-21,8069.71
2011-01-20,8067.88
2011-01-19,8066.47
2011-01-18,8071.34
2011-01-17,8071.65
2011-01-14,8063.76
2011-01-13,8062.98
2011-01-12,8066.71
2011-01-11,8069.79
2011-01-10,8065.58
2011-01-07,8048.78
2011-01-06,8050.06
2011-01-05,8050.9
2011-01-04,8052.11
2011-01-03,8053.43
2010-12-31,8057.24
2010-12-30,8057.71
2010-12-29,8057.16
2010-12-28,8064.45
2010-12-27,8068.93
2010-12-24,8060.7
2010-12-23,8056.74
2010-12-22,8038.77
2010-12-21,8050.36
2010-12-20,8071.35
2010-12-17,8050.0
2010-12-16,8049.96
2010-12-15,8046.73
2010-12-14,8037.53
2010-12-13,8042.15
2010-12-10,8049.67
2010-12-09,8043.0
2010-12-08,8041.48
2010-12-07,8039.53
2010-12-06,8039.22
2010-12-03,8047.18
2010-12-02,8050.11
2010-12-01,8065.55
2010-11-30,8079.51
2010-11-29,8051.32
2010-11-26,8039.87
2010-11-25,8036.33
2010-11-24,8035.45
2010-11-23,8039.68
2010-11-22,8035.77
2010-11-19,8046.61
2010-11-18,8063.85
2010-11-17,8022.2
2010-11-16,8013.63
2010-11-15,8010.6
2010-11-12,8012.23
2010-11-11,8015.04
2010-11-10,8019.51
2010-11-09,8024.87
2010-11-08,8022.26
2010-11-05,8017.51
2010-11-04,8035.26
2010-11-03,8037.02
2010-11-02,8018.59
2010-11-01,8005.64
2010-10-29,8031.01
2010-10-28,8032.61
2010-10-27,8012.69
2010-10-26,7990.61
2010-10-25,8016.07
2010-10-22,8028.81
2010-10-21,8025.27
2010-10-20,8024.71
2010-10-19,8047.76
2010-10-18,8069.09
2010-10-15,8044.07
2010-10-14,8048.26
2010-10-13,8048.09
2010-10-12,8049.38
2010-10-11,8057.41
2010-10-08,8068.44
2010-10-07,8086.41
2010-10-06,8096.54
2010-10-05,8079.04
2010-10-04,8077.63
2010-10-01,8117.56
2010-09-30,8125.58
2010-09-29,8137.17
2010-09-28,8128.33
2010-09-27,8113.06
2010-09-24,8162.57
2010-09-23,8164.8
2010-09-22,8169.97
2010-09-21,8183.21
2010-09-20,8197.12
2010-09-17,8174.81
